,name,pairname,catalogid1,catalogid2,nd_value,resolution,algm_ver,creationda,raster,fileurl,acquisitio,spec_type,sensor1,qual,dx,dy,dz,reg_src,num_gcps,meanresz,active,qc,rel_ver,acquisit_1,sensor2,st_area_sh,st_length_,geometry,clip_area,minx,miny,maxx,maxy
429,SETSM_WV03_20150617_104001000D775200_104001000C9CB300_seg2_2m_v3.0,WV03_20150617_104001000D775200_104001000C9CB300,104001000D775200,104001000C9CB300,-9999,2,SETSM,3.2.5,2017-09-29,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w156/SETSM_WV03_20150617_104001000D775200_104001000C9CB300_seg2_2m_v3.0.tar.gz,2015-06-17,DEM,WV03,0.95666996,0.472,0.701,2.109,ICESat,127,0,1,0,7,2015-06-17,WV03,246936044.513,63478.9570704,"POLYGON ((-2079532 783526, -2079524 783598, -2076286 796526, -2075174 800942, -2075158 800990, -2075148 800990, -2074636 800798, -2062804 796224, -2062628 796152, -2062404 796056, -2062324 796016, -2062323.999899998 795978, -2064854 785766, -2066756 778622, -2066763.999899998 778614, -2066770 778614, -2074854 781644, -2078004 782828, -2079420 783364, -2079516 783412, -2079532 783428, -2079532 783526))",246936044.512909,-2079532,778614,-2062323.9999,800990
430,SETSM_WV03_20160702_104001001E40E900_104001001FB51A00_seg1_2m_v3.0,WV03_20160702_104001001E40E900_104001001FB51A00,104001001E40E900,104001001FB51A00,-9999,2,SETSM,3.2.5,2017-09-29,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w156/SETSM_WV03_20160702_104001001E40E900_104001001FB51A00_seg1_2m_v3.0.tar.gz,2016-07-02,DEM,WV03,0.7360602,-0.236,0.101,-2.84,ICESat,76,0.002,1,0,7,2016-07-02,WV03,175484566.057,52912.2854692,"POLYGON ((-2078720 784804, -2078640 785380, -2078184 786884, -2078160 786956, -2075122 794642, -2074554 796066, -2073970 797514, -2073530.000100002 798586, -2073498 798650, -2073466 798698, -2073442 798722, -2073396 798722, -2073348 798706, -2065654 795738, -2063160 794762, -2063128 794746, -2063128 794732, -2065480 786870, -2066830 782486, -2067478 780542, -2067486 780526, -2067494 780518, -2067708 780590, -2076896 783950, -2078184 784478, -2078608 784654, -2078632 784670, -2078720 784758, -2078720 784804))",175484566.056801,-2078720,780518,-2063128,798722
431,SETSM_WV03_20161006_1040010023498700_1040010023C61B00_seg1_2m_v3.0,WV03_20161006_1040010023498700_1040010023C61B00,1040010023498700,1040010023C61B00,-9999,2,SETSM,3.1.2,2017-09-29,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w156/SETSM_WV03_20161006_1040010023498700_1040010023C61B00_seg1_2m_v3.0.tar.gz,2016-10-06,DEM,WV03,0.19029657,0,0,0,,0,0,1,0,7,2016-10-06,WV03,297279164,68923.4984597,"POLYGON ((-2138483.335239373 801478.9687473599, -2134676 797148, -2134676 797114, -2138483.335239373 792420.7443249399, -2138483.335239373 801478.9687473599))",17308573.2238823,-2138483.33523937,792420.74432494,-2134676,801478.96874736
432,SETSM_WV03_20161024_1040010024D70700_1040010024AACD00_seg1_2m_v3.0,WV03_20161024_1040010024D70700_1040010024AACD00,1040010024D70700,1040010024AACD00,-9999,2,SETSM,3.1.2,2017-09-29,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w156/SETSM_WV03_20161024_1040010024D70700_1040010024AACD00_seg1_2m_v3.0.tar.gz,2016-10-24,DEM,WV03,0.76971551,-0.296,-0.844,-1.035,ICESat,1786,-0.002,1,0,7,2016-10-24,WV03,1582321418.46,255010.806892,"POLYGON ((-2138483.335239373 824465.1847403782, -2075572 800442, -2068366 797676, -2043144 787982, -2040528 786974, -2040496 786958, -2043024 779430, -2044926 773840, -2044944 773840, -2044968 773848, -2088654 790524, -2122710 803532, -2137532 809198, -2138483.335239373 809562.1988188325, -2138483.335239373 824465.1847403782))",1426845285.41846,-2138483.33523937,773840,-2040496,824465.184740378
433,SETSM_WV03_20170524_104001002E03AB00_104001002D385700_seg1_2m_v3.0,WV03_20170524_104001002E03AB00_104001002D385700,104001002E03AB00,104001002D385700,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w156/SETSM_WV03_20170524_104001002E03AB00_104001002D385700_seg1_2m_v3.0.tar.gz,2017-05-24,DEM,WV03,0.89528711,-0.451,0.142,-0.47,ICESat,1562,-0.002,1,0,7,2017-05-24,WV03,1750842478,259855.214021,"POLYGON ((-2138483.335239373 812483.8476101033, -2051110 779326, -2049894 778862, -2044526 776800, -2044406 776752, -2044326 776712, -2044325.999899998 776702, -2044342 776654, -2049510 763008, -2049534 762952, -2049552 762952, -2049888 762992, -2054270 764592, -2066052 768968, -2085336 776150, -2138483.335239373 795956.1264193854, -2138483.335239373 812483.8476101033))",1483885887.94771,-2138483.33523937,762952,-2044325.9999,812483.847610103
434,SETSM_WV03_20160626_104001001ECA5F00_104001001E163E00_seg4_2m_v3.0,WV03_20160626_104001001ECA5F00_104001001E163E00,104001001ECA5F00,104001001E163E00,-9999,2,SETSM,3.1.2,2017-09-29,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w156/SETSM_WV03_20160626_104001001ECA5F00_104001001E163E00_seg4_2m_v3.0.tar.gz,2016-06-26,DEM,WV03,0.75590097,-4.709,-4.417,-0.175,ICESat,47,0.007,1,0,7,2016-06-26,WV03,64448082,36380.601042,"POLYGON ((-2059672 749230, -2059648 749302, -2058114 753508, -2055418 760880, -2055410 760896, -2055402 760904, -2054942 760904, -2050544 760872, -2050488 760864, -2050416 760840, -2050368 760816, -2050368 760810, -2055148 747704, -2055156 747696, -2055252 747632, -2056386 747600, -2056834 747776, -2059664 749192, -2059672 749200, -2059672 749230))",64448082,-2059672,747600,-2050368,760904
435,SETSM_WV03_20160712_104001001FAC7500_1040010020AE4500_seg1_2m_v3.0,WV03_20160712_104001001FAC7500_1040010020AE4500,104001001FAC7500,1040010020AE4500,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w158/SETSM_WV03_20160712_104001001FAC7500_1040010020AE4500_seg1_2m_v3.0.tar.gz,2016-07-12,DEM,WV03,0.97915658,-1.003,-1.524,0.808,ICESat,64,-0.028,1,0,7,2016-07-12,WV03,166102754.388,51469.0458288,"POLYGON ((-2041542 828812, -2040830 830818, -2037641.999899998 839096, -2037194 840238, -2036372 841878, -2036364 841886, -2036346 841886, -2036270 841866, -2036150 841818, -2026912 838004, -2025832 837556, -2025752.000100002 837516, -2025752 837494, -2029231.999899998 828392, -2030783.999899998 824346, -2030808 824298, -2030824 824290, -2030854 824290, -2031366 824490, -2033518 825354, -2039908 827944, -2041430 828570, -2041494 828602, -2041534 828626, -2041542 828634, -2041542 828812))",166102754.388007,-2041542,824290,-2025752,841886
436,SETSM_WV03_20160925_104001002205F700_1040010022C56F00_seg1_2m_v3.0,WV03_20160925_104001002205F700_1040010022C56F00,104001002205F700,1040010022C56F00,-9999,2,SETSM,3.1.2,2017-09-29,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w158/SETSM_WV03_20160925_104001002205F700_1040010022C56F00_seg1_2m_v3.0.tar.gz,2016-09-25,DEM,WV03,0.97280413,-0.996,0.699,-2.814,ICESat,119,0,1,0,7,2016-09-25,WV03,179697168,53273.3362181,"POLYGON ((-2042096 829276, -2042024 829436, -2036034 841856, -2035858 842208, -2035850 842216, -2035828 842216, -2035564 842112, -2026624 838394, -2025208 837802, -2025144 837770, -2025144 837732, -2025168 837660, -2025392 837116, -2029806 827086, -2029846 826998, -2030214 826224, -2031190 824192, -2031286 824000, -2031294 823992, -2031308 823992, -2033508 824848, -2034722 825336, -2040864 827846, -2040928 827910, -2042096 829238, -2042096 829276))",179697168,-2042096,823992,-2025144,842216
437,SETSM_WV03_20160611_104001001D37BB00_104001001D157300_seg1_2m_v3.0,WV03_20160611_104001001D37BB00_104001001D157300,104001001D37BB00,104001001D157300,-9999,2,SETSM,3.1.2,2017-09-29,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w158/SETSM_WV03_20160611_104001001D37BB00_104001001D157300_seg1_2m_v3.0.tar.gz,2016-06-11,DEM,WV03,0.98085138,-0.276,0.069,2.491,ICESat,117,0.006,1,0,7,2016-06-11,WV03,155277816.155,49344.1797746,"POLYGON ((-2041344 829724, -2041336 829748, -2036682 840224, -2036210 841280, -2036098 841512, -2036090 841520, -2036060 841520, -2036012 841504, -2034412 840848, -2025776 837290, -2025672 837242, -2025664 837234, -2025664 837228, -2025904 836516, -2026160 835772, -2026208 835660, -2030470 826024, -2031006 824816, -2031038 824752, -2031046 824744, -2031068 824744, -2031484 824896, -2031764.000100002 825008, -2039136 827998, -2039464 828134, -2039496 828158, -2041312 829670, -2041344 829702, -2041344 829724))",155277816.155103,-2041344,824744,-2025664,841520
438,SETSM_WV03_20160401_104001001A877500_104001001A8D4900_seg1_2m_v3.0,WV03_20160401_104001001A877500_104001001A8D4900,104001001A877500,104001001A8D4900,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w158/SETSM_WV03_20160401_104001001A877500_104001001A8D4900_seg1_2m_v3.0.tar.gz,2016-04-01,DEM,WV03,0.94693266,1.768,-2.283,-1.813,ICESat,522,0.008,1,0,7,2016-04-01,WV03,147789659.989,48423.2443463,"POLYGON ((-2041200 829542, -2040712 830822, -2040504 831334, -2038786 835454, -2036370 841114, -2036257.999899998 841226, -2036170 841306, -2036137.999899998 841330, -2036096 841330, -2035956 841284, -2025990 837206, -2025942 837182, -2025942 837168, -2026006 837008, -2030886 825114, -2030942 824994, -2030948 824994, -2031308 825138, -2040714 828992, -2040914 829080, -2041114 829184, -2041122 829192, -2041200 829380, -2041200 829542))",147789659.9892,-2041200,824994,-2025942,841330
439,SETSM_WV03_20170703_104001002F994500_104001002FA27000_seg1_2m_v3.0,WV03_20170703_104001002F994500_104001002FA27000,104001002F994500,104001002FA27000,-9999,2,SETSM,3.2.8,2018-04-12,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w158/SETSM_WV03_20170703_104001002F994500_104001002FA27000_seg1_2m_v3.0.tar.gz,2017-07-03,DEM,WV03,0.82225025,-0.486,-1.238,-3.865,ICESat,557,0.004,1,0,7,2017-07-03,WV03,1718099883.77,256051.43905,"POLYGON ((-2029070 822990, -2029046 823094, -2028950 823382, -2028134 825710, -2027030 828534, -2025872 831382, -2023448 837326, -2023408 837406, -2023370 837406, -2023210 837342, -2020298 836142, -2013956 833518, -1978200 818690, -1969798.945668124 815202.1706165768, -1969798.945668124 798914.7995509838, -1993454 808454, -2017786 818272, -2028349.999899998 822568, -2028870 822792, -2029022 822864, -2029046 822880, -2029070 822904, -2029070 822990))",938859754.291918,-2029070,798914.799550984,-1969798.94566812,837406
440,SETSM_WV03_20170619_104001002E78FC00_104001002E575400_seg1_2m_v3.0,WV03_20170619_104001002E78FC00_104001002E575400,104001002E78FC00,104001002E575400,-9999,2,SETSM,3.2.8,2018-04-12,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w158/SETSM_WV03_20170619_104001002E78FC00_104001002E575400_seg1_2m_v3.0.tar.gz,2017-06-19,DEM,WV03,0.90926943,-10.658,1.521,-0.329,ICESat,582,0,1,0,7,2017-06-19,WV03,1407447266.23,218558.969917,"POLYGON ((-2024192 836866, -2024136 837066, -2023080 840560, -2023048 840656, -2022608 841864, -2022592 841904, -2022528.000100002 842032, -2020368.449954293 845945.3247897802, -2006627.470805333 845945.3247897802, -1969798.945668124 830429.2791330183, -1969798.945668124 814324.0042147157, -2023488 836516, -2024176 836812, -2024192 836828, -2024192 836866))",807988227.965349,-2024192,814324.004214716,-1969798.94566812,845945.32478978
441,SETSM_WV03_20160331_104001001B174F00_104001001A8DED00_seg1_2m_v3.0,WV03_20160331_104001001B174F00_104001001A8DED00,104001001B174F00,104001001A8DED00,-9999,2,SETSM,3.2.2,2017-09-29,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w158/SETSM_WV03_20160331_104001001B174F00_104001001A8DED00_seg1_2m_v3.0.tar.gz,2016-03-31,DEM,WV03,0.99163606,-0.047,0.026,-1.642,ICESat,168,0,1,0,7,2016-03-31,WV03,169805370,51859.8242669,"POLYGON ((-1977460 825086, -1977244 826614, -1977188 826990, -1977164 827110, -1977108 827254, -1975224 831566, -1974664 832838, -1972160 838476, -1972136 838524, -1972128 838532, -1972098 838532, -1972074 838524, -1969798.945668124 837573.8481717075, -1969798.945668124 821680.5206137415, -1970424 821930, -1975912 824266, -1976112 824354, -1977268 824884, -1977404 824956, -1977460 825012, -1977460 825086))",83357733.1522472,-1977460,821680.520613742,-1969798.94566812,838532
442,SETSM_WV03_20160720_104001001F8C5600_104001001E1B3A00_seg1_2m_v3.0,WV03_20160720_104001001F8C5600_104001001E1B3A00,104001001F8C5600,104001001E1B3A00,-9999,2,SETSM,3.1.2,2017-09-29,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w158/SETSM_WV03_20160720_104001001F8C5600_104001001E1B3A00_seg1_2m_v3.0.tar.gz,2016-07-20,DEM,WV03,0.76358224,-0.5,1.112,-1.065,ICESat,73,-0.013,1,0,7,2016-07-20,WV03,205931089.989,57534.5031259,"POLYGON ((-1983968 811300, -1983944 811372, -1979858 822618, -1978472 826412, -1978366 826412, -1978302 826396, -1977804 826208, -1977628 826136, -1976132 825504, -1969798.945668124 822820.429315113, -1969798.945668124 812847.4765760485, -1972110 806832, -1972198 806616, -1972230 806544, -1972252 806544, -1973828 807168, -1975284 807752, -1983936 811246, -1983968.000100002 811262, -1983968 811300))",189634256.41239,-1983968.0001,806544,-1969798.94566812,826412
443,SETSM_WV03_20160617_104001001D800900_104001001E9C3200_seg1_2m_v3.0,WV03_20160617_104001001D800900_104001001E9C3200,104001001D800900,104001001E9C3200,-9999,2,SETSM,3.1.2,2017-09-29,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w158/SETSM_WV03_20160617_104001001D800900_104001001E9C3200_seg1_2m_v3.0.tar.gz,2016-06-17,DEM,WV03,0.69830444,0.573,-0.221,-3.118,ICESat,95,0.008,1,0,7,2016-06-17,WV03,179727914,53351.8713656,"POLYGON ((-1983160 811292, -1983144 811340, -1982432 813228, -1978902 822548, -1977976 824002, -1977200 825010, -1977064 825146, -1977030 825146, -1976926 825114, -1976734 825042, -1975566 824578, -1969798.945668124 822161.4886989774, -1969798.945668124 812913.6114339329, -1971758 807496, -1971966 806928, -1972054 806728, -1972062 806720, -1972092 806720, -1972636 806936, -1973484 807280, -1982176 810854, -1983136 811254, -1983152 811262, -1983160 811270, -1983160 811292))",166305346.539776,-1983160,806720,-1969798.94566812,825146
444,SETSM_WV03_20170524_104001002DBD0100_104001002C91B400_seg1_2m_v3.0,WV03_20170524_104001002DBD0100_104001002C91B400,104001002DBD0100,104001002C91B400,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w158/SETSM_WV03_20170524_104001002DBD0100_104001002C91B400_seg1_2m_v3.0.tar.gz,2017-05-24,DEM,WV03,0.60546449,1.029,1.558,1.234,ICESat,48,0.001,1,0,7,2017-05-24,WV03,151511524,48885.8245966,"POLYGON ((-1981168 809796, -1980712 811340, -1980352 812548, -1978872 815922, -1976128 821914, -1976064 822042, -1976056 822050, -1976018 822050, -1975874 821994, -1969798.945668124 819475.8154105542, -1969798.945668124 808229.9696199642, -1970948 805550, -1970956 805542, -1970978 805542, -1971026 805558, -1971362 805686, -1979472 808886, -1981120 809718, -1981144 809734, -1981168 809758, -1981168 809796))",128530223.983521,-1981168,805542,-1969798.94566812,822050
445,SETSM_WV03_20160826_104001002185B500_104001002116D900_seg1_2m_v3.0,WV03_20160826_104001002185B500_104001002116D900,104001002185B500,104001002116D900,-9999,2,SETSM,3.2.5,2017-09-29,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w158/SETSM_WV03_20160826_104001002185B500_104001002116D900_seg1_2m_v3.0.tar.gz,2016-08-26,DEM,WV03,0.85573338,0.284,-0.745,-0.027,ICESat,137,-0.016,1,0,7,2016-08-26,WV03,202071378,57000.6722525,"POLYGON ((-1979244 824942, -1977500 828934, -1975500 833500, -1972922 839374, -1972906 839406, -1972898 839414, -1972886 839414, -1971918 839010, -1970222 838290, -1969798.945668124 838109.7666194567, -1969798.945668124 820965.7339648604, -1977140 824016, -1977652 824232, -1979204 824896, -1979236 824912, -1979244 824920, -1979244 824942))",107857439.62232,-1979244,820965.73396486,-1969798.94566812,839414
446,SETSM_WV03_20170605_104001002E9FC900_104001002D508D00_seg1_2m_v3.0,WV03_20170605_104001002E9FC900_104001002D508D00,104001002E9FC900,104001002D508D00,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w158/SETSM_WV03_20170605_104001002E9FC900_104001002D508D00_seg1_2m_v3.0.tar.gz,2017-06-05,DEM,WV03,0.86157288,-5.282,-9.243,1.064,ICESat,63,-0.013,1,0,7,2017-06-05,WV03,174202052.213,51183.5641488,"POLYGON ((-1980584 819248, -1978050 826670, -1977562 828094, -1977522 828182, -1975490 831542, -1974994 832350, -1974938 832430, -1974916 832430, -1974203.999899998 832190, -1972598 831550, -1969798.945668124 830411.5535623756, -1969798.945668124 815691.8067841474, -1970814 815098, -1970892 815122, -1972682 815834, -1973026.000100002 815978, -1980576 819210, -1980584 819218, -1980584 819248))",129652020.290132,-1980584,815098,-1969798.94566812,832430
447,SETSM_WV03_20170605_104001002D727F00_104001002D60E100_seg1_2m_v3.0,WV03_20170605_104001002D727F00_104001002D60E100,104001002D727F00,104001002D60E100,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w158/SETSM_WV03_20170605_104001002D727F00_104001002D60E100_seg1_2m_v3.0.tar.gz,2017-06-05,DEM,WV03,0.96039882,-2.64,0.526,0.32,ICESat,35,0,1,0,7,2017-06-05,WV03,168280419.994,51543.6618577,"POLYGON ((-1970526 799302, -1970470 799518, -1969798.945668124 801890.9534896809, -1969798.945668124 798895.3806537845, -1970510 799184, -1970525.999899998 799200, -1970526 799302))",1135462.51843646,-1970526,798895.380653785,-1969798.94566812,801890.953489681
448,SETSM_WV03_20170630_104001002D61D200_10400100301C4800_seg1_2m_v3.0,WV03_20170630_104001002D61D200_10400100301C4800,104001002D61D200,10400100301C4800,-9999,2,SETSM,3.2.8,2018-04-12,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w155/SETSM_WV03_20170630_104001002D61D200_10400100301C4800_seg1_2m_v3.0.tar.gz,2017-06-30,DEM,WV03,0.75467269,1.417,2.251,-0.196,ICESat,77,0.001,1,0,7,2017-06-30,WV03,164824960.026,50697.4594638,"POLYGON ((-2067066 715956, -2066898.000100002 716516, -2066858 716636, -2065554 719844, -2061996 728458, -2061972 728506, -2061954 728506, -2052920 725338, -2051866 724962, -2051698 724898, -2051618 724858, -2051601.999899998 724818, -2051602 724724, -2051626 724524, -2051770 723532, -2051970 722220, -2052002 722036, -2052122 721676, -2056086 711758, -2056166 711566, -2056260 711574, -2066610 715196, -2066826 715284, -2066858 715300, -2066874 715316, -2067033.999899998 715564, -2067066 715620, -2067066 715956))",164824960.0255,-2067066,711566,-2051601.9999,728506
449,SETSM_WV03_20150527_104001000C508A00_104001000CAE9200_seg2_2m_v3.0,WV03_20150527_104001000C508A00_104001000CAE9200,104001000C508A00,104001000CAE9200,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w155/SETSM_WV03_20150527_104001000C508A00_104001000CAE9200_seg2_2m_v3.0.tar.gz,2015-05-27,DEM,WV03,0.128964,0,0,0,,0,0,1,0,7,2015-05-27,WV03,102096395.998,46760.1384318,"POLYGON ((-2009970 718810, -2008298 726490, -2007372 730530, -2007363.999899998 730546, -2007332 730578, -2007036 730818, -2006684 730898, -2006614 730898, -2006518 730866, -2006126 730722, -1997176 713986, -1997176 713972, -1997312 713628, -1997368 713500, -1997416 713452, -1997528 713412, -1997574 713412, -2003628 715596, -2008186 717388, -2008322 717444, -2009970 718796, -2009970 718810))",102096395.9976,-2009970,713412,-1997176,730898
450,SETSM_WV03_20150527_104001000C508A00_104001000CAE9200_seg3_2m_v3.0,WV03_20150527_104001000C508A00_104001000CAE9200,104001000C508A00,104001000CAE9200,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w155/SETSM_WV03_20150527_104001000C508A00_104001000CAE9200_seg3_2m_v3.0.tar.gz,2015-05-27,DEM,WV03,0.34629827,0,0,0,,0,0,1,0,7,2015-05-27,WV03,25528963.7698,28004.9136857,"POLYGON ((-2009142 722522, -2007254 731022, -2007238 731070, -2007222 731102, -2007186.000100002 731102, -2006242.000100002 730766, -2006226 730758, -2005418 727018, -2005570 726522, -2006066 725074, -2008464 718510, -2009038 718574, -2009230 718598, -2009917.999899998 718798, -2009142 722522))",25528963.7697961,-2009917.9999,718510,-2005418,731102
451,SETSM_WV03_20150527_104001000C508A00_104001000CAE9200_seg1_2m_v3.0,WV03_20150527_104001000C508A00_104001000CAE9200,104001000C508A00,104001000CAE9200,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n70w155/SETSM_WV03_20150527_104001000C508A00_104001000CAE9200_seg1_2m_v3.0.tar.gz,2015-05-27,DEM,WV03,0.9054231,0,0,0,ICESat,141,-0.048,1,2,7,2015-05-27,WV03,743841085.999,136758.226249,"POLYGON ((-2061162 736518, -2061058 736814, -2060202 739108, -2056538 748882, -2056522 748914, -2056476 748914, -2009280 731858, -2006360 730800, -2006344 730792, -2006208 730240, -2006016 729344, -2005680 727070, -2006304 724254, -2007960 717614, -2008000 717478, -2008112.000100002 717462, -2008154 717462, -2010802 718224, -2016258 720160, -2033024 726188, -2056798 734746, -2060258 736016, -2060330 736048, -2060458 736112, -2061130 736472, -2061162 736496, -2061162 736518))",743841085.9992,-2061162,717462,-2005680,748914
